Sweep Direction,Distance,Time,Location
1,15,116.2331543,Extreme right
1,15,116.2336426,Extreme right
1,15,116.2338867,Extreme right
1,15,116.2338867,Extreme right
1,15,116.234375,Extreme right
1,15,116.2346191,Extreme right
1,15,116.2348633,Extreme right
1,15,116.2351074,Extreme right
1,15,116.2351074,Extreme right
1,15,116.2353516,Extreme right
1,15,116.2353516,Extreme right
1,15,116.2355957,Extreme right
1,15,116.2355957,Extreme right
1,15,116.2358398,Extreme right
1,15,116.2358398,Extreme right
1,15,116.2363281,Extreme right
1,15,116.2363281,Extreme right
1,15,116.2363281,Extreme right
1,15,116.2365723,Extreme right
1,15,116.2368164,Extreme right
1,15,116.2370605,Extreme right
1,15,116.2373047,Extreme right
1,15,116.2375488,Extreme right
1,15,116.2375488,Extreme right
1,15,116.237793,Extreme right
1,15,116.237793,Extreme right
1,15,116.2380371,Extreme right
1,15,116.2380371,Extreme right
1,15,116.2380371,Extreme right
1,15,116.2380371,Extreme right
1,15,116.2387695,Extreme right
1,15,116.2392578,Extreme right
1,15,116.2392578,Extreme right
1,15,116.2399902,Extreme right
1,15,116.2399902,Extreme right
1,15,116.2404785,Extreme right
1,15,116.2407227,Extreme right
1,15,116.2407227,Extreme right
1,15,116.2407227,Extreme right
1,15,116.2407227,Extreme right
1,15,116.2409668,Extreme right
1,15,116.2409668,Extreme right
1,15,116.2409668,Extreme right
1,15,116.2409668,Extreme right
1,15,116.2412109,Extreme right
1,15,116.2412109,Extreme right
1,15,116.2414551,Extreme right
1,15,116.2414551,Extreme right
1,15,116.2414551,Extreme right
1,15,116.2414551,Extreme right
1,15,116.2416992,Extreme right
1,15,116.2416992,Extreme right
1,15,116.2416992,Extreme right
1,15,116.2416992,Extreme right
1,15,116.2419434,Extreme right
1,15,116.2419434,Extreme right
1,15,116.2421875,Extreme right
1,15,116.2421875,Extreme right
1,15,116.2424316,Extreme right
1,15,116.2424316,Extreme right
1,15,116.2424316,Extreme right
1,15,116.2426758,Extreme right
1,15,116.2426758,Extreme right
1,15,116.2426758,Extreme right
1,15,116.2426758,Extreme right
1,15,116.2426758,Extreme right
1,15,116.2429199,Extreme right
1,15,116.2429199,Extreme right
1,15,116.2431641,Extreme right
1,15,116.2431641,Extreme right
1,15,116.2434082,Extreme right
1,15,116.2434082,Extreme right
1,15,116.2434082,Extreme right
1,15,116.2436523,Extreme right
1,15,116.2436523,Extreme right
1,15,116.2436523,Extreme right
1,15,116.2438965,Extreme right
1,15,116.2441406,Extreme right
1,15,116.2441406,Extreme right
1,15,116.2441406,Extreme right
1,15,116.2443848,Extreme right
1,15,116.2443848,Extreme right
1,15,116.2446289,Extreme right
1,15,116.244873,Extreme right
1,15,116.244873,Extreme right
1,15,116.244873,Extreme right
1,15,116.244873,Extreme right
1,15,116.244873,Extreme right
1,15,116.244873,Extreme right
1,15,116.2456055,Extreme right
1,15,116.2456055,Extreme right
1,15,116.2458496,Extreme right
1,15,116.2458496,Extreme right
1,15,116.2458496,Extreme right
1,15,116.2460938,Extreme right
1,15,116.2463379,Extreme right
1,15,116.2463379,Extreme right
1,15,116.2463379,Extreme right
1,15,116.2463379,Extreme right
1,15,116.246582,Extreme right
1,15,116.246582,Extreme right
1,15,116.246582,Extreme right
1,15,116.246582,Extreme right
1,15,116.2468262,Extreme right
1,15,116.2468262,Extreme right
1,15,116.2470703,Extreme right
1,15,116.2470703,Extreme right
1,15,116.2475586,Extreme right
1,15,116.2475586,Extreme right
1,15,116.2475586,Extreme right
1,15,116.2475586,Extreme right
1,15,116.2480469,Extreme right
1,15,116.2480469,Extreme right
1,15,116.2480469,Extreme right
1,15,116.248291,Extreme right
1,15,116.2485352,Extreme right
1,15,116.2485352,Extreme right
1,15,116.2485352,Extreme right
1,15,116.2487793,Extreme right
1,15,116.2490234,Extreme right
1,15,116.2492676,Extreme right
1,15,116.2492676,Extreme right
1,15,116.2495117,Extreme right
1,15,116.2495117,Extreme right
1,15,116.2497559,Extreme right
1,15,116.2497559,Extreme right
1,15,116.2497559,Extreme right
1,15,116.25,Extreme right
1,15,116.25,Extreme right
1,15,116.2502441,Extreme right
1,15,116.2507324,Extreme right
1,15,116.2507324,Extreme right
1,15,116.2507324,Extreme right
1,15,116.2509766,Extreme right
1,15,116.2512207,Extreme right
1,15,116.2514648,Extreme right
1,15,116.2514648,Extreme right
1,15,116.2514648,Extreme right
1,15,116.251709,Extreme right
1,15,116.251709,Extreme right
1,15,116.251709,Extreme right
1,15,116.2521973,Extreme right
1,15,116.2521973,Extreme right
1,15,116.2521973,Extreme right
1,15,116.2521973,Extreme right
1,15,116.2524414,Extreme right
1,15,116.2524414,Extreme right
1,15,116.2524414,Extreme right
1,15,116.2524414,Extreme right
1,15,116.2524414,Extreme right
1,15,116.2524414,Extreme right
1,15,116.2524414,Extreme right
1,15,116.2526855,Extreme right
1,15,116.2529297,Extreme right
1,15,116.2529297,Extreme right
1,15,116.2531738,Extreme right
1,15,116.253418,Extreme right
1,15,116.253418,Extreme right
1,15,116.2536621,Extreme right
1,15,116.2536621,Extreme right
1,15,116.2536621,Extreme right
1,15,116.2539063,Extreme right
1,15,116.2541504,Extreme right
1,15,116.2543945,Extreme right
1,15,116.2543945,Extreme right
1,15,116.2548828,Extreme right
1,15,116.2548828,Extreme right
1,15,116.255127,Extreme right
1,15,116.2553711,Extreme right
1,15,116.2553711,Extreme right
1,15,116.2553711,Extreme right
1,15,116.2556152,Extreme right
1,15,116.2556152,Extreme right
1,15,116.2556152,Extreme right
1,15,116.2558594,Extreme right
1,15,116.2561035,Extreme right
1,15,116.2563477,Extreme right
1,15,116.2563477,Extreme right
1,15,116.2565918,Extreme right
1,15,116.2565918,Extreme right
1,15,116.2565918,Extreme right
1,15,116.2568359,Extreme right
1,15,116.2568359,Extreme right
1,15,116.2570801,Extreme right
1,15,116.2578125,Extreme right
1,15,116.2578125,Extreme right
1,15,116.2583008,Extreme right
1,15,116.2583008,Extreme right
1,15,116.2585449,Extreme right
1,15,116.2590332,Extreme right
1,15,116.2592773,Extreme right
1,15,116.2592773,Extreme right
1,15,116.2592773,Extreme right
1,15,116.2592773,Extreme right
1,15,116.2592773,Extreme right
1,15,116.2592773,Extreme right
1,15,116.2595215,Extreme right
1,15,116.2595215,Extreme right
1,15,116.2600098,Extreme right
1,15,116.2600098,Extreme right
1,15,116.2600098,Extreme right
1,15,116.2602539,Extreme right
1,15,116.2602539,Extreme right
1,15,116.260498,Extreme right
1,15,116.2609863,Extreme right
1,15,116.2614746,Extreme right
1,15,116.2614746,Extreme right
1,15,116.2617188,Extreme right
1,15,116.2617188,Extreme right
1,15,116.262207,Extreme right
1,15,116.2624512,Extreme right
1,15,116.2629395,Extreme right
1,15,116.2631836,Extreme right
1,15,116.2634277,Extreme right
1,15,116.2636719,Extreme right
1,15,116.2646484,Extreme right
1,15,116.2646484,Extreme right
1,15,116.2651367,Extreme right
1,15,116.265625,Extreme right
1,15,116.2670898,Extreme right
1,15,116.2670898,Extreme right
1,15,116.2675781,Extreme right
1,15,116.2695313,Extreme right
1,15,116.2714844,Extreme right
1,15,116.2756348,Extreme right
1,15,116.2756348,Extreme right
1,15,116.276123,Extreme right
1,15,116.2768555,Extreme right
1,15,116.2785645,Extreme right
1,15,116.2785645,Extreme right
1,15,116.2805176,Extreme right
1,15,116.284668,Extreme right
1,15,116.3034668,Extreme right
1,15,116.3051758,Extreme right
1,15,116.3256836,Extreme right
1,15,116.543457,Extreme right
1,15,156.5534668,Extreme right
1,15,156.5693359,Extreme right
1,15,156.574707,Extreme right
1,15,156.5817871,Extreme right
1,15,156.5822754,Extreme right
0,25,240.7666016,Extreme right
0,25,240.7739258,Extreme right
0,25,240.7763672,Extreme right
0,25,240.7780762,Extreme right
0,25,240.7783203,Extreme right
0,25,240.7783203,Extreme right
0,25,240.7807617,Extreme right
0,25,240.7817383,Extreme right
0,25,240.7868652,Extreme right
0,25,240.7873535,Extreme right
0,25,240.7888184,Extreme right
0,25,240.7890625,Extreme right
0,25,240.7905273,Extreme right
0,25,240.7927246,Extreme right
0,25,240.7949219,Extreme right
0,25,240.7949219,Extreme right
0,25,240.7956543,Extreme right
0,25,240.7976074,Extreme right
0,25,240.798584,Extreme right
0,25,240.7990723,Extreme right
0,25,240.7990723,Extreme right
0,25,240.7995605,Extreme right
0,25,240.7998047,Extreme right
0,25,240.7998047,Extreme right
0,25,240.8000488,Extreme right
0,25,240.8000488,Extreme right
0,25,240.8005371,Extreme right
0,25,240.8010254,Extreme right
0,25,240.802002,Extreme right
0,25,240.802002,Extreme right
0,25,240.8029785,Extreme right
0,25,240.8049316,Extreme right
0,25,240.8051758,Extreme right
0,25,240.8051758,Extreme right
0,25,240.8051758,Extreme right
0,25,240.8059082,Extreme right
0,25,240.8061523,Extreme right
0,25,240.8061523,Extreme right
0,25,240.8068848,Extreme right
0,25,240.807373,Extreme right
0,25,240.8076172,Extreme right
0,25,240.8076172,Extreme right
0,25,240.8076172,Extreme right
0,25,240.8078613,Extreme right
0,25,240.8081055,Extreme right
0,25,240.8083496,Extreme right
0,25,240.8093262,Extreme right
0,25,240.8098145,Extreme right
0,25,240.8103027,Extreme right
0,25,240.8120117,Extreme right
0,25,240.8120117,Extreme right
0,25,240.8132324,Extreme right
0,25,240.8134766,Extreme right
0,25,240.814209,Extreme right
0,25,240.814209,Extreme right
0,25,240.814209,Extreme right
0,25,240.8144531,Extreme right
0,25,240.8146973,Extreme right
0,25,240.8149414,Extreme right
0,25,240.8154297,Extreme right
0,25,240.8154297,Extreme right
0,25,240.8156738,Extreme right
0,25,240.815918,Extreme right
0,25,240.8164063,Extreme right
0,25,240.8166504,Extreme right
0,25,240.8168945,Extreme right
0,25,240.8171387,Extreme right
0,25,240.8171387,Extreme right
0,25,240.8173828,Extreme right
0,25,240.817627,Extreme right
0,25,240.8178711,Extreme right
0,25,240.8178711,Extreme right
0,25,240.8178711,Extreme right
0,25,240.8183594,Extreme right
0,25,240.8186035,Extreme right
0,25,240.8190918,Extreme right
0,25,240.8193359,Extreme right
0,25,240.8195801,Extreme right
0,25,240.8195801,Extreme right
0,25,240.8195801,Extreme right
0,25,240.8203125,Extreme right
0,25,240.8203125,Extreme right
0,25,240.8205566,Extreme right
0,25,240.8205566,Extreme right
0,25,240.8205566,Extreme right
0,25,240.8208008,Extreme right
0,25,240.8208008,Extreme right
0,25,240.8208008,Extreme right
0,25,240.8210449,Extreme right
0,25,240.8212891,Extreme right
0,25,240.8212891,Extreme right
0,25,240.8212891,Extreme right
0,25,240.8217773,Extreme right
0,25,240.8217773,Extreme right
0,25,240.8217773,Extreme right
0,25,240.8220215,Extreme right
0,25,240.8222656,Extreme right
0,25,240.8222656,Extreme right
0,25,240.8222656,Extreme right
0,25,240.8222656,Extreme right
0,25,240.8227539,Extreme right
0,25,240.8232422,Extreme right
0,25,240.8232422,Extreme right
0,25,240.8234863,Extreme right
0,25,240.8237305,Extreme right
0,25,240.8239746,Extreme right
0,25,240.8239746,Extreme right
0,25,240.8244629,Extreme right
0,25,240.8244629,Extreme right
0,25,240.824707,Extreme right
0,25,240.8249512,Extreme right
0,25,240.8251953,Extreme right
0,25,240.8254395,Extreme right
0,25,240.8254395,Extreme right
0,25,240.8254395,Extreme right
0,25,240.8256836,Extreme right
0,25,240.8259277,Extreme right
0,25,240.8259277,Extreme right
0,25,240.8259277,Extreme right
0,25,240.8259277,Extreme right
0,25,240.826416,Extreme right
0,25,240.826416,Extreme right
0,25,240.826416,Extreme right
0,25,240.8266602,Extreme right
0,25,240.8269043,Extreme right
0,25,240.8269043,Extreme right
0,25,240.8271484,Extreme right
0,25,240.8271484,Extreme right
0,25,240.8273926,Extreme right
0,25,240.8273926,Extreme right
0,25,240.8276367,Extreme right
0,25,240.8276367,Extreme right
0,25,240.8276367,Extreme right
0,25,240.8276367,Extreme right
0,25,240.8276367,Extreme right
0,25,240.8276367,Extreme right
0,25,240.8278809,Extreme right
0,25,240.8278809,Extreme right
0,25,240.828125,Extreme right
0,25,240.828125,Extreme right
0,25,240.8286133,Extreme right
0,25,240.8295898,Extreme right
0,25,240.8295898,Extreme right
0,25,240.829834,Extreme right
0,25,240.8300781,Extreme right
0,25,240.8303223,Extreme right
0,25,240.8308105,Extreme right
0,25,240.8310547,Extreme right
0,25,240.8312988,Extreme right
0,25,240.831543,Extreme right
0,25,240.8317871,Extreme right
0,25,240.8317871,Extreme right
0,25,240.8320313,Extreme right
0,25,240.8320313,Extreme right
0,25,240.8322754,Extreme right
0,25,240.8322754,Extreme right
0,25,240.8325195,Extreme right
0,25,240.8325195,Extreme right
0,25,240.8327637,Extreme right
0,25,240.8327637,Extreme right
0,25,240.8330078,Extreme right
0,25,240.8337402,Extreme right
0,25,240.8339844,Extreme right
0,25,240.8342285,Extreme right
0,25,240.8342285,Extreme right
0,25,240.8347168,Extreme right
0,25,240.8349609,Extreme right
0,25,240.8349609,Extreme right
0,25,240.8356934,Extreme right
0,25,240.8359375,Extreme right
0,25,240.8361816,Extreme right
0,25,240.8364258,Extreme right
0,25,240.8369141,Extreme right
0,25,240.8371582,Extreme right
0,25,240.8374023,Extreme right
0,25,240.8374023,Extreme right
0,25,240.8376465,Extreme right
0,25,240.8381348,Extreme right
0,25,240.8381348,Extreme right
0,25,240.8391113,Extreme right
0,25,240.8391113,Extreme right
0,25,240.8393555,Extreme right
0,25,240.8395996,Extreme right
0,25,240.8398438,Extreme right
0,25,240.8408203,Extreme right
0,25,240.8410645,Extreme right
0,25,240.8417969,Extreme right
0,25,240.842041,Extreme right
0,25,240.8422852,Extreme right
0,25,240.8422852,Extreme right
0,25,240.8427734,Extreme right
0,25,240.8427734,Extreme right
0,25,240.8430176,Extreme right
0,25,240.8442383,Extreme right
0,25,240.845459,Extreme right
0,25,240.8461914,Extreme right
0,25,240.8479004,Extreme right
0,25,240.8483887,Extreme right
0,25,240.8500977,Extreme right
0,25,240.8522949,Extreme right
0,25,240.8552246,Extreme right
0,25,240.8564453,Extreme right
0,25,240.9099121,Extreme right
0,25,240.9191895,Extreme right
0,25,241.0021973,Extreme right
0,25,243.4572754,Extreme right
1,25,115.9067383,Extreme right
1,25,116.0305176,Extreme right
1,25,116.592041,Extreme right
1,25,116.7509766,Extreme right
1,25,116.7954102,Extreme right
1,25,116.8093262,Extreme right
1,25,116.8095703,Extreme right
1,25,116.8122559,Extreme right
1,25,116.8137207,Extreme right
1,25,116.8168945,Extreme right
1,25,116.8171387,Extreme right
1,25,116.817627,Extreme right
1,25,116.8183594,Extreme right
1,25,116.8190918,Extreme right
1,25,116.8208008,Extreme right
1,25,116.8210449,Extreme right
1,25,116.8212891,Extreme right
1,25,116.8212891,Extreme right
1,25,116.8217773,Extreme right
1,25,116.8222656,Extreme right
1,25,116.8225098,Extreme right
1,25,116.8227539,Extreme right
1,25,116.822998,Extreme right
1,25,116.8234863,Extreme right
1,25,116.8234863,Extreme right
1,25,116.8234863,Extreme right
1,25,116.8234863,Extreme right
1,25,116.8237305,Extreme right
1,25,116.8237305,Extreme right
1,25,116.8239746,Extreme right
1,25,116.8239746,Extreme right
1,25,116.824707,Extreme right
1,25,116.8249512,Extreme right
1,25,116.8254395,Extreme right
1,25,116.8254395,Extreme right
1,25,116.8254395,Extreme right
1,25,116.8256836,Extreme right
1,25,116.8256836,Extreme right
1,25,116.8256836,Extreme right
1,25,116.8259277,Extreme right
1,25,116.8261719,Extreme right
1,25,116.8261719,Extreme right
1,25,116.826416,Extreme right
1,25,116.826416,Extreme right
1,25,116.8266602,Extreme right
1,25,116.8269043,Extreme right
1,25,116.8271484,Extreme right
1,25,116.8271484,Extreme right
1,25,116.8271484,Extreme right
1,25,116.8276367,Extreme right
1,25,116.8276367,Extreme right
1,25,116.8278809,Extreme right
1,25,116.8278809,Extreme right
1,25,116.8278809,Extreme right
1,25,116.8278809,Extreme right
1,25,116.8283691,Extreme right
1,25,116.8283691,Extreme right
1,25,116.8283691,Extreme right
1,25,116.8286133,Extreme right
1,25,116.8286133,Extreme right
1,25,116.8286133,Extreme right
1,25,116.8288574,Extreme right
1,25,116.8288574,Extreme right
1,25,116.8291016,Extreme right
1,25,116.8291016,Extreme right
1,25,116.8291016,Extreme right
1,25,116.8293457,Extreme right
1,25,116.8293457,Extreme right
1,25,116.8293457,Extreme right
1,25,116.8293457,Extreme right
1,25,116.8295898,Extreme right
1,25,116.8295898,Extreme right
1,25,116.829834,Extreme right
1,25,116.829834,Extreme right
1,25,116.829834,Extreme right
1,25,116.8300781,Extreme right
1,25,116.8300781,Extreme right
1,25,116.8303223,Extreme right
1,25,116.8305664,Extreme right
1,25,116.8305664,Extreme right
1,25,116.8308105,Extreme right
1,25,116.8308105,Extreme right
1,25,116.8308105,Extreme right
1,25,116.8310547,Extreme right
1,25,116.8310547,Extreme right
1,25,116.8312988,Extreme right
1,25,116.8312988,Extreme right
1,25,116.8312988,Extreme right
1,25,116.831543,Extreme right
1,25,116.831543,Extreme right
1,25,116.831543,Extreme right
1,25,116.831543,Extreme right
1,25,116.8317871,Extreme right
1,25,116.8317871,Extreme right
1,25,116.8320313,Extreme right
1,25,116.8320313,Extreme right
1,25,116.8320313,Extreme right
1,25,116.8320313,Extreme right
1,25,116.8320313,Extreme right
1,25,116.8320313,Extreme right
1,25,116.8322754,Extreme right
1,25,116.8322754,Extreme right
1,25,116.8322754,Extreme right
1,25,116.8325195,Extreme right
1,25,116.8325195,Extreme right
1,25,116.8325195,Extreme right
1,25,116.8327637,Extreme right
1,25,116.8327637,Extreme right
1,25,116.8330078,Extreme right
1,25,116.8330078,Extreme right
1,25,116.833252,Extreme right
1,25,116.833252,Extreme right
1,25,116.8334961,Extreme right
1,25,116.8334961,Extreme right
1,25,116.8334961,Extreme right
1,25,116.8337402,Extreme right
1,25,116.8337402,Extreme right
1,25,116.8337402,Extreme right
1,25,116.8339844,Extreme right
1,25,116.8339844,Extreme right
1,25,116.8339844,Extreme right
1,25,116.8339844,Extreme right
1,25,116.8339844,Extreme right
1,25,116.8342285,Extreme right
1,25,116.8342285,Extreme right
1,25,116.8342285,Extreme right
1,25,116.8342285,Extreme right
1,25,116.8344727,Extreme right
1,25,116.8344727,Extreme right
1,25,116.8344727,Extreme right
1,25,116.8344727,Extreme right
1,25,116.8344727,Extreme right
1,25,116.8347168,Extreme right
1,25,116.8349609,Extreme right
1,25,116.8349609,Extreme right
1,25,116.8349609,Extreme right
1,25,116.8352051,Extreme right
1,25,116.8352051,Extreme right
1,25,116.8352051,Extreme right
1,25,116.8354492,Extreme right
1,25,116.8356934,Extreme right
1,25,116.8356934,Extreme right
1,25,116.8356934,Extreme right
1,25,116.8359375,Extreme right
1,25,116.8359375,Extreme right
1,25,116.8359375,Extreme right
1,25,116.8359375,Extreme right
1,25,116.8361816,Extreme right
1,25,116.8361816,Extreme right
1,25,116.8361816,Extreme right
1,25,116.8361816,Extreme right
1,25,116.8361816,Extreme right
1,25,116.8361816,Extreme right
1,25,116.8361816,Extreme right
1,25,116.8361816,Extreme right
1,25,116.8364258,Extreme right
1,25,116.8364258,Extreme right
1,25,116.8364258,Extreme right
1,25,116.8364258,Extreme right
1,25,116.8366699,Extreme right
1,25,116.8366699,Extreme right
1,25,116.8366699,Extreme right
1,25,116.8366699,Extreme right
1,25,116.8366699,Extreme right
1,25,116.8369141,Extreme right
1,25,116.8369141,Extreme right
1,25,116.8371582,Extreme right
1,25,116.8371582,Extreme right
1,25,116.8371582,Extreme right
1,25,116.8374023,Extreme right
1,25,116.8374023,Extreme right
1,25,116.8374023,Extreme right
1,25,116.8374023,Extreme right
1,25,116.8374023,Extreme right
1,25,116.8374023,Extreme right
1,25,116.8374023,Extreme right
1,25,116.8376465,Extreme right
1,25,116.8376465,Extreme right
1,25,116.8376465,Extreme right
1,25,116.8376465,Extreme right
1,25,116.8376465,Extreme right
1,25,116.8376465,Extreme right
1,25,116.8378906,Extreme right
1,25,116.8378906,Extreme right
1,25,116.8378906,Extreme right
1,25,116.8378906,Extreme right
1,25,116.8381348,Extreme right
1,25,116.8381348,Extreme right
1,25,116.8383789,Extreme right
1,25,116.838623,Extreme right
1,25,116.838623,Extreme right
1,25,116.838623,Extreme right
1,25,116.838623,Extreme right
1,25,116.838623,Extreme right
1,25,116.838623,Extreme right
1,25,116.838623,Extreme right
1,25,116.838623,Extreme right
1,25,116.8388672,Extreme right
1,25,116.8388672,Extreme right
1,25,116.8388672,Extreme right
1,25,116.8388672,Extreme right
1,25,116.8388672,Extreme right
1,25,116.8391113,Extreme right
1,25,116.8391113,Extreme right
1,25,116.8391113,Extreme right
1,25,116.8391113,Extreme right
1,25,116.8391113,Extreme right
1,25,116.8393555,Extreme right
1,25,116.8393555,Extreme right
1,25,116.8393555,Extreme right
1,25,116.8393555,Extreme right
1,25,116.8393555,Extreme right
1,25,116.8393555,Extreme right
1,25,116.8393555,Extreme right
1,25,116.8393555,Extreme right
1,25,116.8393555,Extreme right
1,25,116.8395996,Extreme right
1,25,116.8395996,Extreme right
1,25,116.8395996,Extreme right
1,25,116.8395996,Extreme right
1,25,116.8395996,Extreme right
1,25,116.8398438,Extreme right
1,25,116.8398438,Extreme right
1,25,116.8398438,Extreme right
1,25,116.8398438,Extreme right
1,25,116.8398438,Extreme right
1,25,116.8400879,Extreme right
1,25,116.8400879,Extreme right
1,25,116.8400879,Extreme right
1,25,116.8400879,Extreme right
1,25,116.8400879,Extreme right
1,25,116.840332,Extreme right
1,25,116.840332,Extreme right
1,25,116.840332,Extreme right
1,25,116.8405762,Extreme right
1,25,116.8405762,Extreme right
1,25,116.8405762,Extreme right
1,25,116.8405762,Extreme right
1,25,116.8405762,Extreme right
1,25,116.8405762,Extreme right
1,25,116.8405762,Extreme right
1,25,116.8405762,Extreme right
1,25,116.8408203,Extreme right
1,25,116.8408203,Extreme right
1,25,116.8408203,Extreme right
1,25,116.8408203,Extreme right
1,25,116.8408203,Extreme right
1,25,116.8408203,Extreme right
1,25,116.8408203,Extreme right
1,25,116.8410645,Extreme right
1,25,116.8410645,Extreme right
1,25,116.8410645,Extreme right
1,25,116.8410645,Extreme right
1,25,116.8410645,Extreme right
1,25,116.8413086,Extreme right
1,25,116.8413086,Extreme right
1,25,116.8415527,Extreme right
1,25,116.8415527,Extreme right
1,25,116.8415527,Extreme right
1,25,116.8415527,Extreme right
1,25,116.8415527,Extreme right
1,25,116.8415527,Extreme right
1,25,116.8417969,Extreme right
1,25,116.8417969,Extreme right
1,25,116.842041,Extreme right
1,25,116.8422852,Extreme right
1,25,116.8422852,Extreme right
1,25,116.8425293,Extreme right
1,25,116.8425293,Extreme right
1,25,116.8425293,Extreme right
1,25,116.8425293,Extreme right
1,25,116.8427734,Extreme right
1,25,116.8427734,Extreme right
1,25,116.8427734,Extreme right
1,25,116.8430176,Extreme right
1,25,116.8430176,Extreme right
1,25,116.8430176,Extreme right
1,25,116.8432617,Extreme right
1,25,116.8432617,Extreme right
1,25,116.8432617,Extreme right
1,25,116.8432617,Extreme right
1,25,116.8432617,Extreme right
1,25,116.8432617,Extreme right
1,25,116.8435059,Extreme right
1,25,116.8435059,Extreme right
1,25,116.84375,Extreme right
1,25,116.84375,Extreme right
1,25,116.84375,Extreme right
1,25,116.84375,Extreme right
1,25,116.8439941,Extreme right
1,25,116.8442383,Extreme right
1,25,116.8444824,Extreme right
1,25,116.8444824,Extreme right
1,25,116.8444824,Extreme right
1,25,116.8444824,Extreme right
1,25,116.8444824,Extreme right
1,25,116.8444824,Extreme right
1,25,116.8447266,Extreme right
1,25,116.8447266,Extreme right
1,25,116.8447266,Extreme right
1,25,116.8447266,Extreme right
1,25,116.8449707,Extreme right
1,25,116.8449707,Extreme right
1,25,116.8452148,Extreme right
1,25,116.8452148,Extreme right
1,25,116.8452148,Extreme right
1,25,116.8452148,Extreme right
1,25,116.845459,Extreme right
1,25,116.845459,Extreme right
1,25,116.845459,Extreme right
1,25,116.845459,Extreme right
1,25,116.8457031,Extreme right
1,25,116.8457031,Extreme right
1,25,116.8457031,Extreme right
1,25,116.8459473,Extreme right
1,25,116.8459473,Extreme right
1,25,116.8459473,Extreme right
1,25,116.8459473,Extreme right
1,25,116.8459473,Extreme right
1,25,116.8461914,Extreme right
1,25,116.8461914,Extreme right
1,25,116.8461914,Extreme right
1,25,116.8461914,Extreme right
1,25,116.8464355,Extreme right
1,25,116.8464355,Extreme right
1,25,116.8464355,Extreme right
1,25,116.8464355,Extreme right
1,25,116.8466797,Extreme right
1,25,116.8469238,Extreme right
1,25,116.8469238,Extreme right
1,25,116.847168,Extreme right
1,25,116.847168,Extreme right
1,25,116.847168,Extreme right
1,25,116.8474121,Extreme right
1,25,116.8474121,Extreme right
1,25,116.8474121,Extreme right
1,25,116.8474121,Extreme right
1,25,116.8481445,Extreme right
1,25,116.8481445,Extreme right
1,25,116.8481445,Extreme right
1,25,116.8481445,Extreme right
1,25,116.8483887,Extreme right
1,25,116.8483887,Extreme right
1,25,116.8483887,Extreme right
1,25,116.8486328,Extreme right
1,25,116.848877,Extreme right
1,25,116.848877,Extreme right
1,25,116.848877,Extreme right
1,25,116.848877,Extreme right
1,25,116.848877,Extreme right
1,25,116.848877,Extreme right
1,25,116.8493652,Extreme right
1,25,116.8493652,Extreme right
1,25,116.8493652,Extreme right
1,25,116.8493652,Extreme right
1,25,116.8496094,Extreme right
1,25,116.8496094,Extreme right
1,25,116.8498535,Extreme right
1,25,116.8500977,Extreme right
1,25,116.8500977,Extreme right
1,25,116.8503418,Extreme right
1,25,116.8508301,Extreme right
1,25,116.8508301,Extreme right
1,25,116.8510742,Extreme right
1,25,116.8513184,Extreme right
1,25,116.8513184,Extreme right
1,25,116.8513184,Extreme right
1,25,116.8520508,Extreme right
1,25,116.8525391,Extreme right
1,25,116.8525391,Extreme right
1,25,116.8527832,Extreme right
1,25,116.8527832,Extreme right
1,25,116.8530273,Extreme right
1,25,116.8532715,Extreme right
1,25,116.8535156,Extreme right
1,25,116.8537598,Extreme right
1,25,116.8537598,Extreme right
1,25,116.8540039,Extreme right
1,25,116.8540039,Extreme right
1,25,116.854248,Extreme right
1,25,116.8544922,Extreme right
1,25,116.8547363,Extreme right
1,25,116.8549805,Extreme right
1,25,116.8554688,Extreme right
1,25,116.8557129,Extreme right
1,25,116.8557129,Extreme right
1,25,116.855957,Extreme right
1,25,116.855957,Extreme right
1,25,116.8562012,Extreme right
1,25,116.8564453,Extreme right
1,25,116.8571777,Extreme right
1,25,116.857666,Extreme right
1,25,116.857666,Extreme right
1,25,116.8581543,Extreme right
1,25,116.8583984,Extreme right
1,25,116.8596191,Extreme right
1,25,116.8598633,Extreme right
1,25,116.8601074,Extreme right
1,25,116.8603516,Extreme right
1,25,116.8605957,Extreme right
1,25,116.8625488,Extreme right
1,25,116.8625488,Extreme right
1,25,116.862793,Extreme right
1,25,116.8642578,Extreme right
1,25,116.864502,Extreme right
1,25,116.8649902,Extreme right
1,25,116.8649902,Extreme right
1,25,116.8659668,Extreme right
1,25,116.8679199,Extreme right
1,25,116.8686523,Extreme right
1,25,116.8708496,Extreme right
1,25,116.8752441,Extreme right
1,25,116.8786621,Extreme right
1,25,116.8891602,Extreme right
1,25,116.901123,Extreme right
1,25,116.9077148,Extreme right
1,25,116.9560547,Extreme right
1,25,120.0209961,Extreme right
1,25,120.0214844,Extreme right
1,25,120.0217285,Extreme right
1,25,120.0371094,Extreme right
1,25,120.0559082,Extreme right
1,25,121.4487305,Extreme right
0,35,240.7075195,Extreme right
0,35,240.7119141,Extreme right
0,35,240.7175293,Extreme right
0,35,240.7731934,Extreme right
0,35,240.7790527,Extreme right
0,35,240.7919922,Extreme right
0,35,240.814209,Extreme right
0,35,241.4272461,Extreme right
0,35,241.4428711,Extreme right
0,35,241.5227051,Extreme right
